Ticker,Date,Name,Sector,Industry,Country,Website,Market Cap,Enterprise Value,Float Shares,Shares Outstanding,P/E (trailing),P/E (forward),P/S,P/B,EV/EBITDA,EV/Revenue,Gross Margin (%),EBITDA Margin (%),Operating Margin (%),Profit Margin (%),ROE,ROA,Revenue (TTM),Revenue Growth (%),EPS (trailing),EPS (forward),Earnings Growth (%),Earnings Quarterly Growth (%),Total Cash,Total Debt,Debt to Equity,Current Ratio,Quick Ratio,Book Value,Free Cash Flow,Operating Cash Flow,Dividend Yield (%),Dividend Rate (%),5Y Avg Dividend Yield (%),Payout Ratio (%),Price,Target Price,Target High,Target Low,Analyst Rating,Analyst Rating Value,Beta,52W High,52W Low,50 Day Avg,200 Day Avg,Short Ratio,Short % of Float
EG,2025-06-11,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,Bermuda,https://www.everestglobal.com,14351207424.0,13375003648.0,32166037.0,42534700.0,17.24,5.08,0.82,1.01,,0.77,0.0659,0.0,0.083,0.0488,0.06,0.01,17401999360.0,0.057,19.57,66.47,-0.71,-0.714,4515999744.0,3587000064.0,25.37,0.4,0.28,332.71,4593375232.0,4783000064.0,0.0235,0.08,0.0219,0.4038,337.4,398.96,489.0,350.0,buy,2.25,0.52,407.3,320.0,347.32,363.14,1.46,0.02
EIX,2025-06-11,Edison International,Utilities,Utilities - Regulated Electric,United States,https://www.edison.com,19116613632.0,61469478912.0,383828686.0,384764000.0,6.88,8.72,1.1,1.28,9.6,3.55,0.5295,0.3696,0.2346,0.1576,0.15,0.03,17332000768.0,-0.065,7.22,5.7,,,1318000000.0,39559999488.0,210.46,0.96,0.51,38.92,-1136125056.0,5194999808.0,0.067,0.0331,0.044,0.4547,49.68,70.26,86.0,50.5,buy,1.78,0.78,88.77,48.38,56.13,69.31,2.38,0.02
EL,2025-06-11,The Estée Lauder Companies Inc.,Consumer Defensive,Household & Personal Products,United States,https://www.elcompanies.com,25360717824.0,32099125248.0,233040138.0,234210000.0,,26.11,1.72,5.84,14.92,2.17,0.7393,0.1455,0.1084,-0.0589,-0.16,0.04,14785999872.0,-0.099,-2.47,2.7,-0.516,-0.518,2631000064.0,9381999616.0,215.93,1.41,0.89,12.08,1570625024.0,1560000000.0,0.0203,0.013999999999999999,0.0145,4.7143,70.5,69.08,120.0,51.9,hold,2.89,1.12,119.58,48.37,61.49,74.21,2.67,0.04
ELV,2025-06-11,"Elevance Health, Inc.",Healthcare,Healthcare Plans,United States,https://www.elevancehealth.com,86399803392.0,83208814592.0,225423988.0,225935008.0,15.09,10.94,0.47,2.03,8.46,0.45,0.2774,0.0537,0.0642,0.0323,0.14,0.05,183124000768.0,0.148,25.34,34.95,0.002,-0.028,33652000768.0,30002999296.0,70.4,1.43,1.3,188.36,7437749760.0,4847000064.0,0.0176,0.0684,0.0119,0.2568,382.41,500.75,585.0,428.0,buy,1.59,0.62,567.26,357.45,409.05,427.56,1.23,0.01
EMN,2025-06-11,Eastman Chemical Company,Basic Materials,Specialty Chemicals,United States,https://www.eastman.com,9329168384.0,14146318336.0,114438757.0,115460000.0,10.13,9.29,1.0,1.59,7.36,1.51,0.2491,0.2054,0.1393,0.0985,0.16,0.06,9361999872.0,-0.009,7.98,8.7,0.13,0.103,418000000.0,5112000000.0,86.0,1.72,0.74,50.87,532375008.0,1136000000.0,0.0415,0.0332,0.0323,0.4178,80.8,97.01,122.11,76.0,buy,1.79,1.26,114.5,70.9,79.39,94.53,1.89,0.03
EMR,2025-06-11,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,United States,https://www.emerson.com,71856562176.0,84533747712.0,559867500.0,562499968.0,36.6,20.21,4.08,3.73,17.42,4.8,0.5277,0.2756,0.1976,0.136,0.08,0.05,17607000064.0,0.013,3.49,6.32,-0.011,-0.032,1887000064.0,15000000512.0,77.86,0.8,0.55,34.22,3432624896.0,3192000000.0,0.0168,0.021099999999999997,0.0224,0.6084,127.74,135.05,166.0,105.0,buy,1.73,1.27,134.85,90.06,110.84,116.13,3.79,0.02
ENPH,2025-06-11,"Enphase Energy, Inc.",Technology,Solar,United States,https://www.enphase.com,5969787392.0,5682560512.0,126957223.0,131207000.0,39.91,12.43,4.19,7.36,25.15,3.99,0.3685,0.1588,0.0985,0.1043,0.17,0.03,1423128064.0,0.352,1.14,3.66,,,1466856960.0,1234605056.0,152.29,1.9,1.5,6.18,358479744.0,512905984.0,0.0,0.0,0.0,0.0,45.5,55.26,95.0,33.0,hold,2.67,1.7,141.63,37.59,48.06,71.58,2.89,0.25
EOG,2025-06-11,"EOG Resources, Inc.",Energy,Oil & Gas E&P,United States,https://www.eogresources.com,64190009344.0,62800371712.0,543953166.0,545787008.0,10.56,10.63,2.73,2.2,5.17,2.68,0.6182,0.5172,0.3174,0.2588,0.21,0.11,23478999040.0,0.0,11.14,11.06,-0.145,-0.182,6599000064.0,5062000128.0,17.15,1.87,1.61,53.55,4095249920.0,11528999936.0,0.0357,0.0408,0.0254,0.3431,117.61,139.26,158.0,125.0,buy,1.9,0.76,138.18,102.52,112.53,123.72,3.94,0.03
EPAM,2025-06-11,"EPAM Systems, Inc.",Technology,Information Technology Services,United States,https://www.epam.com,10201026560.0,9225627648.0,54731608.0,56652700.0,24.6,16.09,2.1,2.8,13.36,1.9,0.3025,0.1419,0.0838,0.0846,0.12,0.08,4864166912.0,0.117,7.32,11.19,-0.35,-0.368,1173639040.0,158142000.0,4.34,3.06,2.9,64.33,566563904.0,453409984.0,0.0,0.0,0.0,0.0,180.06,218.27,263.0,167.0,buy,2.05,1.72,269.0,138.15,166.02,205.06,1.91,0.04
EQIX,2025-06-11,"Equinix, Inc.",Real Estate,REIT - Specialty,United States,https://www.equinix.com,88254742528.0,105479086080.0,97451192.0,97819000.0,94.67,67.43,10.02,6.35,28.78,11.97,0.494,0.4158,0.2066,0.1052,0.07,0.03,8814000128.0,0.036,9.53,13.38,0.44,0.485,2950000128.0,19650000896.0,141.24,1.44,1.25,141.99,3243500032.0,3460000000.0,0.0207,0.18760000000000002,0.0171,1.8255,902.22,1010.36,1200.0,837.0,buy,1.61,0.96,994.03,701.41,844.79,886.3,3.36,0.02
EQR,2025-06-11,Equity Residential,Real Estate,REIT - Residential,United States,https://www.equityapartments.com,27308783616.0,35266195456.0,342241860.0,379944000.0,26.32,41.26,9.07,2.4,19.16,11.72,0.6322,0.6115,0.2553,0.3311,0.09,0.03,3010099968.0,0.041,2.65,1.69,-0.13,-0.133,39849000.0,8151031808.0,70.33,0.2,0.07,29.04,1447674240.0,1578100992.0,0.04,0.0277,0.0374,1.0372,69.74,77.6,87.0,71.0,buy,2.44,0.92,78.83,59.41,68.88,71.74,3.26,0.02
EQT,2025-06-11,EQT Corporation,Energy,Oil & Gas E&P,United States,https://www.eqt.com,32481445888.0,43960582144.0,593184490.0,598625984.0,90.43,21.53,5.28,1.57,14.91,7.14,0.6842,0.4788,0.2104,0.06,0.02,0.01,6155850752.0,0.885,0.6,2.52,0.719,1.34,281764000.0,8392782848.0,34.39,0.57,0.52,34.61,1317945600.0,3412476928.0,0.0115,0.0063,0.0049,1.0328,54.26,58.86,74.0,36.0,buy,1.83,0.66,57.37,30.02,52.86,46.02,2.33,0.03
ERIE,2025-06-11,Erie Indemnity Company,Financial Services,Insurance Brokers,United States,https://www.erieinsurance.com,18804232192.0,18564032512.0,25130511.0,46189100.0,30.71,26.84,4.82,9.1,23.84,4.76,0.1765,0.1994,0.1592,0.1573,0.32,0.16,3903813120.0,0.123,11.71,13.4,0.112,0.111,288191008.0,12706000.0,0.62,1.38,1.25,39.54,362523872.0,642174016.0,0.0151,0.0546,0.0176,0.5579,359.62,,,,none,,0.36,547.0,343.76,377.11,427.17,11.43,0.06
ES,2025-06-11,Eversource Energy,Utilities,Utilities - Regulated Electric,United States,https://www.eversource.com,24173934592.0,53685956608.0,366576561.0,367384992.0,28.73,13.77,1.91,1.58,12.26,4.23,0.5367,0.3452,0.2329,0.0663,0.06,0.03,12686588928.0,0.236,2.29,4.78,0.008,0.055,111362000.0,29434765312.0,189.94,0.75,0.33,41.77,-845830272.0,2909019904.0,0.0459,0.0301,0.0352,1.2708,65.8,68.97,85.0,47.0,buy,2.32,0.65,69.01,52.28,61.08,61.9,2.15,0.02
ESS,2025-06-11,"Essex Property Trust, Inc.",Real Estate,REIT - Residential,United States,https://www.essexapartmenthomes.com,19923572736.0,25486776320.0,63792190.0,64385200.0,27.25,47.93,10.69,3.33,21.56,13.69,0.6878,0.6351,0.3333,0.361,0.13,0.03,1861154048.0,0.088,10.59,6.02,-0.257,-0.255,102135000.0,6844401152.0,118.42,0.38,0.12,86.55,794400128.0,1034953024.0,0.0362,0.10279999999999999,0.0341,0.9493,288.54,310.94,355.0,282.0,hold,2.67,0.8,317.73,243.85,280.27,291.57,3.45,0.03
ETN,2025-06-11,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,https://www.eaton.com,127698796544.0,135735115776.0,390110448.0,391300000.0,33.1,27.08,5.04,6.9,23.44,5.36,0.3845,0.2288,0.1893,0.1555,0.21,0.08,25312000000.0,0.073,9.86,12.05,0.201,0.174,1939000064.0,10757999616.0,58.0,1.31,0.78,47.29,2571749888.0,4089999872.0,0.0128,0.0416,0.0184,0.3895,326.35,347.58,385.0,288.0,buy,2.0,1.14,379.99,231.85,299.48,320.72,2.95,0.02
ETR,2025-06-11,Entergy Corporation,Utilities,Utilities - Regulated Electric,United States,https://www.entergy.com,36813713408.0,65142005760.0,429132860.0,446335008.0,26.87,10.66,3.09,2.34,12.08,5.46,0.4999,0.4518,0.2489,0.1124,0.09,0.03,11931898880.0,0.019,3.07,7.74,3.643,3.792,1513410048.0,30924976128.0,199.49,0.82,0.46,35.25,-2324900864.0,4503605760.0,0.029,0.024,0.0371,0.754,82.48,89.05,105.72,65.0,buy,2.0,0.58,88.38,52.06,82.78,76.49,3.18,0.03
EVRG,2025-06-11,"Evergy, Inc.",Utilities,Utilities - Regulated Electric,United States,https://investors.evergy.com,15643887616.0,30040963072.0,229255469.0,230091008.0,17.75,16.83,2.65,1.58,11.26,5.1,0.522,0.4528,0.2099,0.1487,0.09,0.03,5890800128.0,0.033,3.83,4.04,0.019,0.019,35300000.0,14401999872.0,144.48,0.55,0.07,43.16,-467612512.0,2116000000.0,0.0397,0.026699999999999998,0.0389,0.6895,67.99,73.14,79.0,68.65,buy,1.79,0.47,70.36,52.1,67.06,64.01,4.31,0.05
EW,2025-06-11,Edwards Lifesciences Corporation,Healthcare,Medical Devices,United States,https://www.edwards.com,44534669312.0,41328078848.0,580552154.0,586600000.0,31.63,30.99,8.06,4.39,24.51,7.48,0.795,0.3053,0.2902,0.7571,0.17,0.08,5522299904.0,0.062,2.4,2.45,0.042,0.017,3898500096.0,699400000.0,6.86,4.45,3.33,17.28,1447462528.0,876200000.0,0.0,0.0,0.0,0.0,75.92,80.87,95.0,61.0,buy,2.31,1.12,95.25,58.93,74.25,71.23,1.27,0.01
EXC,2025-06-11,Exelon Corporation,Utilities,Utilities - Regulated Electric,United States,https://www.exeloncorp.com,43112607744.0,90599268352.0,1007880026.0,1009539968.0,15.64,16.24,1.82,1.56,11.85,3.82,0.4172,0.3227,0.227,0.1144,0.1,0.03,23698999296.0,0.111,2.73,2.63,0.368,0.38,1004000000.0,48274001920.0,174.86,1.09,0.65,27.35,-1935000064.0,5776999936.0,0.0379,0.016,0.0354,0.5725,42.71,47.23,52.0,39.0,hold,2.67,0.48,48.11,34.01,44.99,41.26,2.6,0.03
EXE,2025-06-11,Expand Energy Corporation,Energy,Oil & Gas E&P,United States,https://www.expandenergy.com,26842841088.0,31754344448.0,231013781.0,237979008.0,,26.6,4.09,1.56,25.9,4.84,0.4137,0.1867,-0.0751,-0.1506,-0.07,-0.02,6568000000.0,2.563,-5.68,4.24,,,349000000.0,5313999872.0,30.91,0.59,0.48,72.39,1787374976.0,2108999936.0,0.02,0.023,0.0,1.411,112.8,128.37,170.0,105.0,buy,1.52,0.48,120.04,69.12,109.75,97.71,3.68,0.05
EXPD,2025-06-11,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,United States,https://www.expeditors.com,15713413120.0,15010990080.0,135781258.0,136948000.0,18.72,21.33,1.42,6.86,13.02,1.36,0.1337,0.1042,0.0997,0.0764,0.38,0.15,11060255744.0,0.208,6.13,5.38,0.256,0.205,1318520064.0,588358016.0,25.72,1.83,1.62,16.72,599665152.0,809078976.0,0.0136,0.0154,0.0114,0.2425,114.74,107.57,117.0,86.0,underperform,3.56,1.07,131.59,100.47,111.59,116.74,3.72,0.06
EXPE,2025-06-11,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,United States,https://www.expediagroup.com,22319777792.0,23705663488.0,120110179.0,121597000.0,21.28,12.23,1.62,20.92,12.9,1.72,0.8954,0.1333,-0.0147,0.0848,0.52,0.04,13790000128.0,0.034,8.25,14.36,,,6136999936.0,6466999808.0,278.63,0.73,0.57,8.39,1859500032.0,3158000128.0,0.0091,0.016,0.0096,0.0477,175.58,188.46,290.0,135.0,buy,2.24,1.6,207.73,110.2,161.08,167.98,2.93,0.07
EXR,2025-06-11,Extra Space Storage Inc.,Real Estate,REIT - Industrial,United States,https://www.extraspace.com,33702250496.0,46186164224.0,209617664.0,212211008.0,35.05,31.82,10.02,2.32,20.39,13.73,0.7592,0.6735,0.444,0.2713,0.06,0.03,3363286016.0,0.031,4.34,4.78,0.268,0.271,129696000.0,13248731136.0,89.65,4.02,0.58,65.43,781681728.0,1903277952.0,0.0431,0.06480000000000001,0.0334,1.507,152.11,162.74,178.0,141.0,buy,2.35,1.13,184.87,121.03,144.97,157.45,3.41,0.02
F,2025-06-11,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,United States,https://www.ford.com,42702974976.0,172965412864.0,3868346951.0,3905700096.0,8.39,6.14,0.23,0.96,17.07,0.95,0.0807,0.0554,0.0097,0.0274,0.11,0.01,182873997312.0,-0.05,1.28,1.75,-0.64,-0.646,26993999872.0,157782999040.0,353.3,1.13,0.92,11.22,1385500032.0,17717000192.0,0.0725,0.0075,0.0576,0.6,10.74,10.37,16.0,8.0,hold,3.04,1.51,14.85,8.44,10.07,10.27,1.53,0.04
FANG,2025-06-11,"Diamondback Energy, Inc.",Energy,Oil & Gas E&P,United States,https://www.diamondbackenergy.com,42357059584.0,58007891968.0,188249660.0,292168000.0,8.81,9.9,3.45,1.08,6.32,4.72,0.7546,0.7465,0.4992,0.3235,0.15,0.07,12286000128.0,0.808,16.46,14.64,0.13,0.829,1816000000.0,14023000064.0,33.59,0.86,0.72,133.92,2043000064.0,7433999872.0,0.0369,0.0524,0.0412,0.3862,144.98,181.84,225.0,142.0,buy,1.55,1.04,214.5,114.0,137.18,162.87,2.95,0.03
FAST,2025-06-11,Fastenal Company,Industrials,Industrial Distribution,United States,https://www.fastenal.com,48849477632.0,49274146816.0,1144189614.0,1147239936.0,42.16,19.44,6.42,13.24,29.14,6.48,0.4499,0.2222,0.201,0.1513,0.32,0.2,7610299904.0,0.034,1.01,2.19,-0.0,0.003,231800000.0,495800000.0,13.44,4.28,1.92,3.22,683987520.0,1099900032.0,0.0209,0.0088,0.0218,0.8,42.58,38.1,43.0,29.5,hold,2.94,0.97,42.74,30.68,40.22,38.25,4.89,0.03
FCX,2025-06-11,Freeport-McMoRan Inc.,Basic Materials,Copper,United States,https://fcx.com,59465854976.0,77138288640.0,1427310173.0,1436199936.0,33.94,19.17,2.39,3.36,8.5,3.1,0.3846,0.3651,0.2275,0.0711,0.14,0.07,24861999104.0,-0.094,1.22,2.16,-0.25,-0.256,4384999936.0,9404000256.0,32.19,2.32,0.96,12.31,1922749952.0,6321999872.0,0.0142,0.006,0.0373,0.4918,41.4,44.28,55.0,26.0,buy,2.05,1.63,52.61,27.66,36.97,40.83,1.84,0.01
FDS,2025-06-11,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,United States,https://www.factset.com,16096021504.0,17526388736.0,37832836.0,37947100.0,30.21,22.71,7.14,7.83,20.56,7.78,0.5415,0.3782,0.325,0.2407,0.28,0.11,2254222080.0,0.045,14.04,18.68,0.03,0.028,287019008.0,1663140992.0,80.86,1.47,1.17,54.14,514323008.0,661723008.0,0.0103,0.044000000000000004,0.0087,0.2955,424.17,440.69,503.0,380.0,hold,3.38,0.85,499.87,391.69,440.27,455.62,4.91,0.05
FDX,2025-06-11,FedEx Corporation,Industrials,Integrated Freight & Logistics,United States,https://www.fedex.com,54187712512.0,,219398334.0,239599008.0,13.87,9.94,0.62,2.03,,,0.2718,0.1252,0.0764,0.0446,0.15,0.05,87814995968.0,0.139,16.3,22.75,-0.133,-0.107,,,,1.24,1.11,111.28,4111624960.0,7215000064.0,0.0248,0.0552,0.0165,0.3398,226.16,275.13,354.0,200.0,buy,1.97,1.36,313.84,194.3,217.8,258.81,2.28,0.02
FE,2025-06-11,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,United States,https://www.firstenergycorp.com,23195897856.0,49098735616.0,546584278.0,577155968.0,21.26,13.91,1.69,1.85,10.74,3.57,0.6942,0.3321,0.2074,0.0788,0.09,0.03,13763999744.0,0.145,1.89,2.89,0.409,0.423,132000000.0,24785999872.0,178.8,0.42,0.28,21.77,-1061875008.0,3568000000.0,0.0447,0.0178,0.0421,0.9043,40.19,44.6,48.0,42.0,buy,2.41,0.38,44.97,37.58,41.55,41.44,3.91,0.04
FFIV,2025-06-11,"F5, Inc.",Technology,Software - Infrastructure,United States,https://www.f5.com,16903556096.0,15872890880.0,56937658.0,57431600.0,28.08,19.11,5.75,5.14,19.26,5.4,0.809,0.2804,0.2173,0.2114,0.2,0.08,2939781120.0,0.073,10.48,15.4,0.24,0.223,1259282048.0,266818000.0,8.05,1.53,1.36,57.22,746167488.0,864843008.0,0.0,0.0,0.0,0.0,294.32,289.84,320.0,260.0,none,,1.01,313.0,165.68,272.12,255.19,3.87,0.04
FI,2025-06-11,"Fiserv, Inc.",Technology,Information Technology Services,United States,https://www.fiserv.com,92867690496.0,121468977152.0,550125873.0,554433984.0,29.33,16.44,4.49,3.6,13.26,5.87,0.6097,0.4425,0.268,0.1568,0.12,0.04,20703000576.0,0.051,5.71,10.19,0.218,0.158,1176999936.0,28415000576.0,107.14,1.1,0.24,46.55,4073125120.0,6448000000.0,0.0,0.0,0.0,0.0,167.5,221.31,268.0,145.0,buy,1.64,0.91,238.59,146.25,185.65,199.83,1.02,0.01
FICO,2025-06-11,Fair Isaac Corporation,Technology,Software - Application,United States,https://www.fico.com,43720859648.0,45852270592.0,23646735.0,24341700.0,75.66,48.32,23.78,-38.91,55.43,24.92,0.8083,0.4495,0.4925,0.3136,,0.29,1840360960.0,0.15,23.74,37.17,0.277,0.253,146640992.0,2548995072.0,,2.11,1.86,-46.16,553474496.0,708723968.0,0.0,0.0,0.0009,0.0,1796.13,2196.55,3700.0,1364.0,buy,2.05,1.29,2402.52,1331.86,1891.38,1948.91,2.29,0.04
FIS,2025-06-11,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,United States,https://www.fisglobal.com,42773245952.0,53895540736.0,524013264.0,525395008.0,52.19,14.26,4.2,2.84,19.95,5.29,0.3703,0.265,0.1378,0.0806,0.05,0.03,10190999552.0,0.026,1.56,5.71,-0.88,-0.891,805000000.0,12087000064.0,80.22,0.63,0.45,28.64,1938875008.0,2865999872.0,0.0196,0.016,0.0204,0.9427,81.41,87.84,103.0,72.0,buy,2.11,1.08,91.98,66.51,76.99,80.16,3.79,0.04
FITB,2025-06-11,Fifth Third Bancorp,Financial Services,Banks - Regional,United States,https://www.53.com,26255796224.0,45018836992.0,664234819.0,667491968.0,12.41,10.78,3.32,1.44,,5.69,0.0,0.0,0.3337,0.292,0.12,0.01,7906999808.0,-0.022,3.17,3.65,0.014,-0.01,6358000128.0,22708000768.0,,,,27.41,,3671000064.0,0.0374,0.0148,0.037,0.4635,39.34,44.51,52.0,39.0,buy,1.96,0.92,49.07,32.25,36.99,41.75,5.43,0.03
FOX,2025-06-11,Fox Corporation,Communication Services,Entertainment,United States,https://www.foxcorporation.com,23486679040.0,26252290048.0,343207050.0,235580992.0,12.23,21.34,1.46,1.96,7.67,1.63,0.3454,0.2125,0.1739,0.1158,0.17,0.08,16104999936.0,0.268,4.1,2.35,-0.464,-0.48,4815000064.0,8106999808.0,68.32,2.45,2.26,25.58,2049874944.0,2710000128.0,0.0109,0.0054,0.015,0.1337,50.14,,,,none,,0.53,55.0,30.51,48.22,45.26,2.33,0.03
FOXA,2025-06-11,Fox Corporation,Communication Services,Entertainment,United States,https://www.foxcorporation.com,23491000320.0,28239603712.0,343207050.0,214036992.0,13.34,14.63,1.46,2.13,8.25,1.75,0.3454,0.2125,0.1739,0.1158,0.17,0.08,16104999936.0,0.268,4.09,3.73,-0.464,-0.48,4815000064.0,8106999808.0,68.32,2.45,2.26,25.58,2049874944.0,2710000128.0,0.01,0.0054,0.0141,0.1337,54.56,56.9,66.0,48.0,buy,2.41,0.53,58.74,32.76,52.15,48.54,3.65,0.08
FRT,2025-06-11,Federal Realty Investment Trust,Real Estate,REIT - Retail,United States,https://www.federalrealty.com,8500024320.0,13340338176.0,77988335.0,86260704.0,27.8,31.87,6.95,2.78,17.53,10.9,0.6789,0.622,0.3464,0.247,0.09,0.03,1223587968.0,0.062,3.52,3.07,0.092,0.124,113294000.0,4600334848.0,133.51,0.37,0.36,35.15,390635872.0,612446976.0,0.0455,0.044000000000000004,0.0423,1.2615,97.85,112.94,142.0,100.0,buy,2.0,1.12,118.34,80.65,94.32,106.0,3.46,0.03
FSLR,2025-06-11,"First Solar, Inc.",Technology,Solar,United States,https://www.firstsolar.com,18036295680.0,17394219008.0,101300990.0,107244000.0,13.9,8.06,4.24,2.2,9.5,4.09,0.4361,0.4303,0.262,0.2972,0.17,0.08,4256749056.0,0.064,12.1,20.86,-0.114,-0.114,890760000.0,630392000.0,7.7,1.93,1.19,76.34,-820771968.0,342294016.0,0.0,0.0,0.0,0.0,168.18,203.52,304.0,100.0,buy,1.73,1.53,306.77,116.56,144.79,177.41,1.7,0.13
FTNT,2025-06-11,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,https://www.fortinet.com,78548901888.0,74085277696.0,647618863.0,765416000.0,42.41,42.58,12.79,40.21,36.03,12.06,0.8134,0.3348,0.2906,0.306,2.06,0.13,6142199808.0,0.138,2.42,2.41,0.436,0.448,4780499968.0,1076499968.0,54.84,1.36,1.26,2.55,1964999936.0,2291000064.0,0.0,0.0,0.0,0.0,102.62,108.51,135.0,83.0,hold,2.53,1.07,114.82,54.57,100.35,93.75,2.58,0.02
FTV,2025-06-11,Fortive Corporation,Technology,Scientific & Technical Instruments,United States,https://www.fortive.com,24564971520.0,27840047104.0,338539744.0,339881984.0,31.98,17.33,3.97,2.4,16.58,4.5,0.5998,0.2717,0.1585,0.129,0.08,0.04,6181499904.0,-0.033,2.26,4.17,-0.138,-0.171,892099968.0,4029400064.0,39.34,0.99,0.72,30.12,1302475008.0,1511800064.0,0.0044,0.0032,0.0041,0.1404,72.28,83.24,116.0,67.0,buy,2.15,1.16,83.32,60.38,69.35,74.77,1.64,0.03
GD,2025-06-11,General Dynamics Corporation,Industrials,Aerospace & Defense,United States,https://www.gd.com,73615654912.0,84597874688.0,251161876.0,268396000.0,19.02,17.06,1.5,3.31,14.32,1.72,0.1543,0.1201,0.1053,0.0808,0.18,0.06,49208000512.0,0.139,14.42,16.08,0.271,0.244,1242000000.0,11507000320.0,51.78,1.34,0.73,82.93,2482249984.0,4235000064.0,0.0216,0.06,0.0226,0.3997,274.28,293.48,330.0,239.0,buy,2.4,0.47,316.9,239.2,273.15,277.49,2.29,0.01
GDDY,2025-06-11,GoDaddy Inc.,Technology,Software - Infrastructure,United States,https://www.godaddy.com,25351464960.0,28504567808.0,141651785.0,142488000.0,34.48,26.52,5.45,126.9,25.59,6.12,0.6398,0.239,0.2101,0.162,2.46,0.08,4658999808.0,0.077,5.16,6.71,-0.453,-0.453,805299968.0,3885700096.0,1945.77,0.56,0.33,1.4,958425024.0,1395200000.0,0.0,0.0,0.0,0.0,177.92,210.78,250.0,150.0,none,,1.08,216.0,135.72,179.93,181.14,1.82,0.02
GE,2025-06-11,GE Aerospace,Industrials,Aerospace & Defense,United States,https://www.geaerospace.com,262257295360.0,265991569408.0,1062590307.0,1066390016.0,40.32,46.93,6.61,13.62,27.25,6.7,0.3188,0.246,0.2198,0.1763,0.27,0.04,39680999424.0,0.109,6.1,5.24,0.314,0.285,13004999680.0,20714000384.0,106.4,1.08,0.73,18.05,2622874880.0,5224999936.0,0.0057,0.0144,0.0039,0.2334,245.93,243.23,300.0,196.11,strong_buy,1.5,1.39,257.47,150.2,212.51,192.0,2.44,0.01
GEHC,2025-06-11,GE HealthCare Technologies Inc.,Healthcare,Health Information Services,United States,https://www.gehealthcare.com,33627074560.0,40807858176.0,456694497.0,457884992.0,14.96,15.73,1.7,3.66,11.16,2.06,0.42,0.1847,0.1478,0.1103,0.26,0.06,19798999040.0,0.027,4.91,4.67,0.519,0.508,2454000128.0,9184000000.0,97.52,0.98,0.67,20.07,1576875008.0,1782000000.0,0.002,0.0014000000000000002,0.0,0.0263,73.44,87.4,110.0,73.0,buy,1.67,1.29,94.8,57.65,69.03,81.66,1.23,0.02
GEN,2025-06-11,Gen Digital Inc.,Technology,Software - Infrastructure,United States,https://www.gendigital.com,18330898432.0,25624383488.0,525712902.0,620230016.0,28.42,12.06,4.66,8.04,13.64,6.51,0.8028,0.4773,0.4426,0.1634,0.29,0.07,3935000064.0,0.048,1.04,2.45,0.106,0.084,1006000000.0,8314999808.0,366.46,0.51,0.44,3.68,1312499968.0,1220999936.0,0.017,0.005,0.0219,0.4854,29.56,30.32,37.0,25.0,buy,2.0,1.01,31.72,22.74,26.76,27.54,2.71,0.03
GEV,2025-06-11,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,United States,https://www.gevernova.com,130671730688.0,121270263808.0,272503507.0,272935008.0,70.93,69.39,3.66,15.18,50.34,3.4,0.1852,0.0675,0.0283,0.0542,0.2,0.02,35706998784.0,0.106,6.75,6.9,,,7807000064.0,1013000000.0,10.47,1.04,0.69,31.54,4210374912.0,4188000000.0,0.0021,0.01,0.0,0.0359,478.76,452.31,600.0,279.12,buy,1.84,,500.72,150.01,392.96,330.69,2.0,0.02
GILD,2025-06-11,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,United States,https://www.gilead.com,137504014336.0,153101156352.0,1241366627.0,1243929984.0,23.87,14.88,4.78,7.18,11.16,5.33,0.7829,0.4776,0.3849,0.2076,0.33,0.12,28735000576.0,-0.003,4.63,7.43,,,8711000064.0,24952000512.0,130.79,1.37,1.06,15.39,9989000192.0,10366000128.0,0.028,0.0316,0.0396,0.6513,110.54,116.0,140.0,93.0,buy,1.87,0.31,119.96,62.69,105.9,96.61,2.39,0.02
GIS,2025-06-11,"General Mills, Inc.",Consumer Defensive,Packaged Foods,United States,https://www.generalmills.com,29718306816.0,43759628288.0,545366324.0,547601024.0,12.01,11.55,1.51,3.21,10.4,2.23,0.3538,0.2141,0.1671,0.1302,0.27,0.07,19644299264.0,-0.05,4.52,4.7,-0.043,-0.066,521300000.0,14187299840.0,149.14,0.67,0.29,16.92,1192574976.0,3170299904.0,0.0438,0.024,0.0324,0.5253,54.27,61.05,72.11,52.0,hold,2.91,0.02,75.9,52.39,55.91,63.08,6.09,0.06
